"id_policy";"premium"
"A00000310-V01";"99.4101876678394"
"A00000311-V01";"196.4716714095"
"A00000312-V01";"96.2713888623953"
"A00000312-V02";"38.3276507546483"
"A00000313-V01";"100.067023762985"
"A00000314-V01";"27.1581053950981"
"A00000315-V01";"174.47209851777"
"A00000316-V01";"128.389542347692"
"A00000316-V02";"28.5916798097465"
"A00000317-V01";"112.115901417594"
"A00000318-V01";"53.2961000307695"
"A00000319-V01";"213.223155898798"
"A00000320-V01";"173.035292277311"
"A00000321-V01";"49.1891259207258"
"A00000322-V01";"26.2638105833457"
"A00000323-V01";"17.028308842276"
"A00000324-V01";"19.732986317548"
"A00000325-V01";"79.1971306866808"
"A00000326-V01";"20.539979992415"
"A00000327-V01";"120.369612257009"
"A00000328-V01";"75.837973726882"
"A00000329-V01";"149.854758989027"
"A00000330-V01";"43.4002703678053"
"A00000331-V01";"89.4245938246901"
"A00000332-V01";"223.491687603994"
"A00000333-V01";"53.8592657634407"
"A00000334-V01";"136.886292007446"
"A00000335-V01";"113.819337386387"
"A00000336-V01";"206.927882937693"
"A00000337-V01";"67.4511545476918"
"A00000338-V01";"102.997964685891"
"A00000339-V01";"101.983626428223"
"A00000340-V01";"155.422942288868"
"A00000341-V01";"134.930202333741"
"A00000342-V01";"129.817496325913"
"A00000343-V01";"19.714134126205"
"A00000344-V01";"255.359735633998"
"A00000345-V01";"172.223436137344"
"A00000346-V01";"47.4982317533892"
"A00000347-V01";"11.3546060300271"
"A00000348-V01";"82.2254366224068"
"A00000349-V01";"16.4174195180022"
"A00000350-V01";"21.380285854015"
"A00000350-V02";"162.697733739063"
"A00000350-V03";"39.1324948633583"
"A00000351-V01";"247.372810082263"
"A00000352-V01";"97.8686675361872"
"A00000353-V01";"427.545845168452"
"A00000354-V01";"38.1598801600083"
"A00000355-V01";"108.914654792439"
"A00000356-V01";"105.466801006574"
"A00000357-V01";"71.5615473524346"
"A00000358-V01";"206.75902462413"
"A00000359-V01";"100.505139765319"
"A00000360-V01";"90.782662394771"
"A00000361-V01";"93.5741206211901"
"A00000362-V01";"175.958704784909"
"A00000363-V01";"118.412489038689"
"A00000364-V01";"16.6858650535425"
"A00000365-V01";"106.428292402934"
"A00000366-V01";"161.304387175351"
"A00000367-V01";"21.3941310800195"
"A00000368-V01";"103.315487231678"
"A00000369-V01";"183.971588060241"
"A00000370-V01";"77.1639906865663"
"A00000371-V01";"19.7645970569312"
"A00000372-V01";"58.2357107627074"
"A00000373-V01";"35.347107239352"
"A00000373-V02";"16.5685400429209"
"A00000374-V01";"96.5119392004377"
"A00000375-V01";"111.726775917838"
"A00000376-V01";"232.127750329985"
"A00000377-V01";"252.30920912137"
"A00000378-V01";"148.839649459042"
"A00000379-V01";"47.362859214149"
"A00000380-V01";"127.375597627573"
"A00000381-V01";"77.9577465653759"
"A00000381-V02";"33.5887405445672"
"A00000381-V03";"10.4444754751787"
"A00000382-V01";"119.763426334765"
"A00000383-V01";"128.003882970414"
"A00000384-V01";"132.152278731688"
"A00000385-V01";"46.6245536692199"
"A00000386-V01";"196.795243851413"
"A00000387-V01";"34.5604047972071"
"A00000388-V01";"24.7104357017503"
"A00000389-V01";"317.174524449931"
"A00000390-V01";"309.935271926028"
"A00000391-V01";"140.548421238422"
"A00000392-V01";"139.626232851848"
"A00000393-V01";"130.132922123079"
"A00000394-V01";"41.4674864066462"
"A00000394-V02";"184.870586309642"
"A00000395-V01";"117.501154069677"
"A00000396-V01";"234.791140644971"
"A00000397-V01";"116.811787036406"
"A00000398-V01";"63.262078436401"
"A00000399-V01";"178.780003510225"
"A00000400-V01";"204.092914870699"
"A00000401-V01";"42.1976113066811"
"A00000402-V01";"110.134994537692"
"A00000402-V02";"22.7678152603805"
"A00000403-V01";"120.551844842977"
"A00000404-V01";"148.782801929266"
"A00000405-V01";"198.040476506967"
"A00000406-V01";"221.934580452021"
"A00000407-V01";"190.33322886363"
"A00000408-V01";"91.262283897316"
"A00000409-V01";"143.611477456772"
"A00000410-V01";"81.3910424027647"
"A00000411-V01";"23.3757061208465"
"A00000412-V01";"20.6551822538355"
"A00000412-V02";"18.780735019328"
"A00000413-V01";"111.450320006804"
"A00000414-V01";"62.7971948300535"
"A00000415-V01";"199.922698922713"
"A00000416-V01";"87.4620094297592"
"A00000417-V01";"87.4415345907346"
"A00000418-V01";"260.983724113399"
"A00000419-V01";"111.836769533768"
"A00000420-V01";"82.315104648845"
"A00000420-V02";"123.322288270956"
"A00000421-V01";"159.881049784317"
"A00000422-V01";"162.105614531942"
"A00000423-V01";"137.602101961596"
"A00000424-V01";"24.1886544348345"
"A00000425-V01";"101.942026577227"
"A00000425-V02";"172.25482001124"
"A00000426-V01";"28.4475611955502"
"A00000427-V01";"160.989898834082"
"A00000428-V01";"56.2423270326659"
"A00000429-V01";"66.6646895612244"
"A00000430-V01";"62.5231652661749"
"A00000431-V01";"76.0765153216576"
"A00000432-V01";"60.5273122788573"
"A00000433-V01";"48.046204416353"
"A00000434-V01";"109.687145592606"
"A00000435-V01";"152.837730347944"
"A00000436-V01";"107.220518458119"
"A00000437-V01";"248.770506116945"
"A00000438-V01";"229.892018286063"
"A00000439-V01";"44.3375334011934"
"A00000440-V01";"22.6622406599655"
"A00000440-V02";"99.0909464271865"
"A00000441-V01";"53.5875782779033"
"A00000442-V01";"58.8258867663875"
"A00000443-V01";"18.1009531298676"
"A00000444-V01";"173.901172970346"
"A00000445-V01";"124.751550637792"
"A00000446-V01";"100.373071828747"
"A00000447-V01";"73.3239981066523"
"A00000448-V01";"84.4705057758264"
"A00000449-V01";"128.378750256395"
"A00000450-V01";"87.7519027494172"
"A00000451-V01";"80.1436668248649"
"A00000452-V01";"206.391516237445"
"A00000452-V02";"171.025739093927"
"A00000453-V01";"148.861643693805"
"A00000454-V01";"243.233045285137"
"A00000454-V02";"356.148394588592"
"A00000455-V01";"139.579696252986"
"A00000456-V01";"167.18582596998"
"A00000457-V01";"72.7529196232815"
"A00000458-V01";"28.192862091367"
"A00000458-V02";"20.0878505848823"
"A00000459-V01";"135.563187955097"
"A00000460-V01";"23.5450487222257"
"A00000461-V01";"110.225296461155"
"A00000462-V01";"155.266196382271"
"A00000463-V01";"129.15915683822"
"A00000464-V01";"79.7869424878507"
"A00000465-V01";"135.221486687962"
"A00000466-V01";"69.2658779989478"
"A00000467-V01";"95.0079805507356"
"A00000468-V01";"165.493648581688"
"A00000469-V01";"80.1830169215234"
"A00000469-V02";"23.2034034879192"
"A00000470-V01";"86.3757146490429"
"A00000471-V01";"31.5144914116556"
"A00000472-V01";"11.2780757280179"
"A00000473-V01";"31.3303988230929"
"A00000474-V01";"60.7906205891833"
"A00000475-V01";"124.784763987971"
"A00000476-V01";"240.933980493826"
"A00000477-V01";"57.1828534908858"
"A00000477-V02";"202.365325887794"
"A00000478-V01";"134.165127992961"
"A00000479-V01";"100.786698258861"
"A00000480-V01";"204.926535048301"
"A00000481-V01";"135.886992404194"
"A00000482-V01";"80.1586730712608"
"A00000482-V02";"62.5354694497464"
"A00000483-V01";"112.830689859061"
"A00000484-V01";"105.359137871349"
"A00000485-V01";"114.274575767879"
"A00000486-V01";"79.9468478795619"
"A00000487-V01";"196.780111405443"
"A00000488-V01";"136.80032137381"
"A00000489-V01";"38.2104351665824"
"A00000490-V01";"114.976891198255"
"A00000491-V01";"102.825939025894"
"A00000492-V01";"358.861452481149"
"A00000492-V02";"405.527520231084"
"A00000493-V01";"186.583911380182"
"A00000494-V01";"90.6593853896933"
"A00000495-V01";"136.459354610284"
"A00000496-V01";"44.765228059951"
"A00000497-V01";"218.199555522044"
"A00000498-V01";"107.590349285721"
"A00000499-V01";"96.5898845421101"
"A00000500-V01";"193.489302251729"
"A00000501-V01";"122.929055221946"
"A00000502-V01";"83.7495413762718"
"A00000503-V01";"111.82446361051"
"A00000504-V01";"35.0525282222266"
"A00000505-V01";"26.1867500662768"
"A00000506-V01";"333.854606563406"
"A00000507-V01";"125.978579041376"
"A00000508-V01";"14.9388055784155"
"A00000509-V01";"132.635533815071"
"A00000510-V01";"161.435079495854"
"A00000511-V01";"149.427142230843"
"A00000511-V02";"122.369252768315"
"A00000512-V01";"26.8642416857175"
"A00000513-V01";"251.288297786868"
"A00000514-V01";"33.8556096213244"
"A00000515-V01";"120.109385108656"
"A00000516-V01";"116.832216795918"
"A00000517-V01";"246.380600680786"
"A00000518-V01";"64.8519605921643"
"A00000519-V01";"18.8284130449078"
"A00000520-V01";"95.6012271710335"
"A00000521-V01";"26.5253569157166"
"A00000522-V01";"98.923309735725"
"A00000523-V01";"62.0602913204904"
"A00000524-V01";"27.3842841839809"
"A00000524-V02";"157.966312321306"
"A00000525-V01";"102.373184706712"
"A00000526-V01";"104.082483235792"
"A00000527-V01";"37.2047386525543"
"A00000528-V01";"68.427685923742"
"A00000529-V01";"132.294432069425"
"A00000530-V01";"89.7513138455407"
"A00000531-V01";"95.6069961371015"
"A00000532-V01";"21.5894966336249"
"A00000533-V01";"127.997720090831"
"A00000534-V01";"131.180865795223"
"A00000535-V01";"72.6513126807872"
"A00000536-V01";"55.8454464781275"
"A00000537-V01";"64.872489826695"
"A00000537-V02";"107.239713151497"
"A00000538-V01";"221.14633036486"
"A00000539-V01";"21.8976999111666"
"A00000540-V01";"110.049515702071"
"A00000541-V01";"149.651098134499"
"A00000542-V01";"292.261369772805"
"A00000543-V01";"7.49762662582086"
"A00000544-V01";"69.8697529312728"
"A00000545-V01";"107.449910841714"
"A00000546-V01";"337.479981962685"
"A00000547-V01";"41.8874045358177"
"A00000548-V01";"299.506287680786"
"A00000549-V01";"45.9446697497391"
"A00000550-V01";"70.9163472311233"
"A00000551-V01";"364.628793260984"
"A00000552-V01";"19.8193703922834"
"A00000553-V01";"95.7571455481955"
"A00000554-V01";"241.801656562036"
"A00000555-V01";"116.228922659815"
"A00000555-V02";"61.2375575350947"
"A00000556-V01";"108.150629584903"
"A00000557-V01";"400.643591779713"
"A00000558-V01";"24.5014921925357"
"A00000559-V01";"87.9889382774929"
"A00000560-V01";"50.6418174599845"
"A00000561-V01";"39.0280086609963"
"A00000561-V02";"118.407907501103"
"A00000562-V01";"140.697368681872"
"A00000563-V01";"240.667779810108"
"A00000564-V01";"150.830584965136"
"A00000565-V01";"219.982404470976"
"A00000566-V01";"422.82729642327"
"A00000567-V01";"231.319731301948"
"A00000568-V01";"58.8766624501952"
"A00000569-V01";"39.4946428482048"
"A00000569-V02";"55.85777861322"
"A00000570-V01";"67.2128359634431"
"A00000571-V01";"184.570755587299"
"A00000572-V01";"211.476485439215"
"A00000573-V01";"155.780969750371"
"A00000574-V01";"156.585144629139"
"A00000575-V01";"42.5185570705354"
"A00000575-V02";"77.8246390227008"
"A00000575-V03";"41.447147497972"
"A00000576-V01";"105.731524058636"
"A00000577-V01";"111.15000284658"
"A00000578-V01";"187.493950016569"
"A00000579-V01";"59.6143832090977"
"A00000580-V01";"29.667115081698"
"A00000581-V01";"80.4058389633648"
"A00000582-V01";"32.9371997246261"
"A00000583-V01";"89.4777969320155"
"A00000584-V01";"148.042650639341"
"A00000585-V01";"117.123585362813"
"A00000586-V01";"111.643959025407"
"A00000587-V01";"29.5001454374886"
"A00000588-V01";"278.188877640054"
"A00000589-V01";"156.274662722347"
"A00000590-V01";"184.43835683468"
"A00000591-V01";"235.485858448562"
"A00000592-V01";"124.989630997548"
"A00000593-V01";"23.3334607029376"
"A00000594-V01";"26.6087878911479"
"A00000595-V01";"63.8635698883131"
"A00000596-V01";"97.3519481822994"
"A00000597-V01";"38.0315951543658"
"A00000597-V02";"28.3025055479866"
"A00000598-V01";"157.458716147094"
"A00000599-V01";"13.5765146862335"
"A00000600-V01";"19.5109372109871"
"A00000601-V01";"41.15789666754"
"A00000602-V01";"112.714900050616"
"A00000603-V01";"542.863998197297"
"A00000604-V01";"34.3393628735777"
"A00000605-V01";"189.508518634163"
"A00000606-V01";"42.6559070935749"
"A00000607-V01";"226.024461936867"
"A00000608-V01";"270.622992986556"
"A00000608-V02";"216.98557268474"
"A00000609-V01";"201.17238258851"
"A00000610-V01";"193.911531902265"
"A00000611-V01";"133.693256541655"
"A00000612-V01";"277.759878682284"
"A00000613-V01";"155.370834859287"
"A00000614-V01";"196.723037645218"
"A00000615-V01";"410.355731892126"
"A00000616-V01";"37.1093290056801"
"A00000617-V01";"174.586093479458"
"A00000618-V01";"70.7160078400019"
"A00000619-V01";"80.3125444990269"
"A00000620-V01";"29.0175660529762"
"A00000621-V01";"144.159404036328"
"A00000622-V01";"182.325728713063"
"A00000623-V01";"117.986253495915"
"A00000624-V01";"157.531512290828"
"A00000625-V01";"88.6064636504857"
"A00000626-V01";"172.628117182493"
"A00000627-V01";"18.9692137224199"
"A00000628-V01";"84.2039181815731"
"A00000629-V01";"22.0043472234426"
"A00000630-V01";"97.9739000521351"
"A00000631-V01";"76.3850048970913"
"A00000632-V01";"19.9421293934087"
"A00000633-V01";"172.74983155003"
"A00000634-V01";"268.528218541955"
"A00000635-V01";"105.011103510683"
"A00000636-V01";"25.461454732528"
"A00000637-V01";"129.611790584665"
"A00000638-V01";"62.0018396563309"
"A00000638-V02";"100.505139765319"
"A00000639-V01";"240.401780583143"
"A00000640-V01";"115.156800957235"
"A00000641-V01";"210.347864988219"
"A00000642-V01";"59.164927335552"
"A00000643-V01";"299.184473919212"
"A00000644-V01";"256.204036942723"
"A00000645-V01";"85.0631316021906"
"A00000646-V01";"122.699391934123"
"A00000647-V01";"58.3718332476874"
"A00000648-V01";"163.110715787717"
"A00000649-V01";"48.7269076983125"
"A00000650-V01";"71.2678535599684"
"A00000651-V01";"40.206088760338"
"A00000652-V01";"230.124471070801"
"A00000653-V01";"101.851818989717"
"A00000654-V01";"167.576020127424"
"A00000655-V01";"102.412722758585"
"A00000655-V02";"221.246583476696"
"A00000656-V01";"197.67792441191"
"A00000657-V01";"52.3205908411671"
"A00000658-V01";"135.250355501113"
"A00000659-V01";"112.303014525415"
"A00000660-V01";"123.669660952862"
"A00000661-V01";"82.3341113540287"
"A00000662-V01";"136.375326608961"
"A00000663-V01";"103.06025915244"
"A00000664-V01";"38.109265761404"
"A00000665-V01";"105.815990312458"
"A00000666-V01";"197.223050918497"
"A00000667-V01";"36.7401437344935"
"A00000667-V02";"100.505139765319"
"A00000668-V01";"77.5275541382123"
"A00000669-V01";"178.78850230507"
"A00000670-V01";"35.7770304739037"
"A00000671-V01";"77.3068448850812"
"A00000672-V01";"96.092567841961"
"A00000673-V01";"120.859917467767"
"A00000674-V01";"232.127750329985"
"A00000675-V01";"139.755958290542"
"A00000675-V02";"227.500600911904"
"A00000676-V01";"90.6826405916581"
"A00000677-V01";"134.681450594817"
"A00000677-V02";"19.3351335724705"
"A00000678-V01";"194.250622548953"
"A00000679-V01";"136.681725130353"
"A00000680-V01";"125.081257730606"
"A00000681-V01";"115.163326074435"
"A00000682-V01";"42.7872647084318"
"A00000683-V01";"153.565779716907"
"A00000684-V01";"52.8037300232266"
"A00000685-V01";"156.87095463447"
"A00000686-V01";"105.111240212956"
"A00000687-V01";"12.2588938566812"
"A00000688-V01";"70.0642500011888"
"A00000688-V02";"136.285090792617"
"A00000689-V01";"300.221613201253"
"A00000690-V01";"23.2593284146851"
"A00000691-V01";"108.882844979422"
"A00000692-V01";"45.341060210922"
"A00000693-V01";"125.780382718691"
"A00000694-V01";"126.324291491282"
